id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,present
4928,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Gini and Jony Girl's Venice Green Blue Infant Kidswear,4928.jpg,True
41693,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Summer,2016.0,Casual,Superman Men Blue Printed Lounge Pants,41693.jpg,True
12766,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Stripe Navy Blue T-Shirts,12766.jpg,True
51401,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and Yellow Check Shirt,51401.jpg,True
7791,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men's Polo Solid Olive T-shirt,7791.jpg,True
34096,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Doodle Boys Printed Red T-shirt,34096.jpg,True
15127,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers,15127.jpg,True
11587,Women,Apparel,Topwear,Kurtis,White,Summer,2011.0,Ethnic,W Women Printed White Kurtis,11587.jpg,True
56240,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Grey & Blue Pyjama Set,56240.jpg,True
10455,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Flying Machine Men Mauvemist Purple Tshirts,10455.jpg,True
18638,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men V.11 Speed Black Tshirts,18638.jpg,True
2687,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Inkfruit Women's Love Wood Orange T-shirt,2687.jpg,True
3755,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Concerts Black T-shirt,3755.jpg,True
31180,Girls,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Gini and Jony Kids Leggings,31180.jpg,True
6227,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Lee Men's Grey Yellowbrass T-shirt,6227.jpg,True
22597,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Sports,Nike Men Orange T-shirt,22597.jpg,True
54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Shree Women Coral Coloured Printed Kurta,54725.jpg,True
12130,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Printed Green Kurtas,12130.jpg,True
26305,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013.0,Casual,Proline Men Pack of 3 T-Shirts,26305.jpg,True
42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Casual,W Women Red Dress,42640.jpg,True
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012.0,Ethnic,Vishudh Women Pink Salwar and Dupatta,50385.jpg,True
6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Small Black Checked Shirt,6015.jpg,True
21120,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,s.Oliver Men Solid Purple Sweater,21120.jpg,True
14001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Jerseys,14001.jpg,True
20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Baroque Polo Turquoise T-shirt,20234.jpg,True
5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short,5456.jpg,True
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Tantra Women Brown Fight Peace T-shirt,37283.jpg,True
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,11573.jpg,True
39319,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts,39319.jpg,True
24694,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Striped White T-shirt,24694.jpg,True
27011,Women,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Jealous 21 Women White Capris,27011.jpg,True
13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,13224.jpg,True
28865,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Striped Polo T-shirt,28865.jpg,True
31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top,31174.jpg,True
8349,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's I love Driving Green Kidswear,8349.jpg,True
34406,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,34406.jpg,True
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women Stripe Short Sleeve Blue White Top,7301.jpg,True
30294,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Global Response Off White T-shirt,30294.jpg,True
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress,27223.jpg,True
7133,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Men Bottom Grey Yoga Pants,7133.jpg,True
8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers,8947.jpg,True
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,BIBA Women Printed White Kurta,22751.jpg,True
52426,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,52426.jpg,True
5664,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Shloka Blue T-shirt,5664.jpg,True
57968,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,Prafful Rust Sari,57968.jpg,True
20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Printed Green T-shirt,20006.jpg,True
11741,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Stripes Navy Blue T-shirt,11741.jpg,True
10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Doodle Girl Cute Purple Tops,10693.jpg,True
57154,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Elle Women Grey Melange T-shirt,57154.jpg,True
19148,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,United Colors of Benetton Men Navy Blue Polo Tshirt,19148.jpg,True
26795,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Shirt,26795.jpg,True
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mineral Women Pink Top,49638.jpg,True
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress,43302.jpg,True
2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Full Grey T-shirt,2025.jpg,True
13472,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,13472.jpg,True
7557,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Tempo 5 Green Short,7557.jpg,True
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Yellow T-shirt,19974.jpg,True
50715,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys White Printed T-Shirt,50715.jpg,True
6485,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men's Grey Strip T-shirt,6485.jpg,True
34250,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2013.0,Sports,Proline Charcoal Grey Shorts,34250.jpg,True
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers,14657.jpg,True
52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket,52042.jpg,True
33075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue & Orange Striped T-shirt,33075.jpg,True
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,40587.jpg,True
44315,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Trousers,44315.jpg,True
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Spykar Women Cult Multi T-shirt,36735.jpg,True
33247,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Check Shirt,33247.jpg,True
11117,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Indigo Nation Men Solid Grey Shirts,11117.jpg,True
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt,32395.jpg,True
12792,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Manchester United Black Jersey,12792.jpg,True
16332,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Peter England Men Stripes Red Shirt,16332.jpg,True
34062,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,34062.jpg,True
44588,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Navy Blue Check Shirt,44588.jpg,True
21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,BIBA Women Printed Black Kurta,21923.jpg,True
10658,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Little frock White Tops,10658.jpg,True
40128,Girls,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Orange Top,40128.jpg,True
9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt,9062.jpg,True
23648,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,Disney Men Maroon Printed T-shirt,23648.jpg,True
12933,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Broad Stripes Green Tshirts,12933.jpg,True
9250,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red Striped Shirt,9250.jpg,True
8382,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Girl's Raw Edges Light Blue Kidswear,8382.jpg,True
30851,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Kurta,30851.jpg,True
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,26934.jpg,True
15118,Men,Apparel,Bottomwear,Trousers,Black,Fall,2013.0,Formal,Arrow Men Stripes Black Trousers,15118.jpg,True
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,12759.jpg,True
35947,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Flying Machine Men White Shirt,35947.jpg,True
18263,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,Aneri Women Nancy Yellow Kurta,18263.jpg,True
9634,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,9634.jpg,True
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top,48513.jpg,True
10832,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men American Music Folk Green T-Shirts,10832.jpg,True
59653,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Pink Evening Wear Sari,59653.jpg,True
4917,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Vollie Pink Kidswear,4917.jpg,True
52089,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Women Black T-shirt,52089.jpg,True
4319,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Kid's Unisex Free Spirit Turquoise Kidswear,4319.jpg,True
19183,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Check Grey Shirt,19183.jpg,True
9406,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Scribble Graphic Black Tshirts,9406.jpg,True
3900,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl Pooh Pink And White Top,3900.jpg,True
18297,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Kaalki Multi Coloured Kurta,18297.jpg,True
6688,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Women's V Neck Black T-shirt,6688.jpg,True
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017.0,Casual,Femella Women Printed Blue Lounge Pants,54984.jpg,True
15588,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Striped Blue Shirt,15588.jpg,True
33278,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Washed Blue Jeans,33278.jpg,True
5831,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Cbn Logo Black T-Shirt,5831.jpg,True
11128,Men,Apparel,Bottomwear,Track Pants,Beige,Fall,2011.0,Sports,Urban Yoga Men Solid Beige Track Pants,11128.jpg,True
14668,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,14668.jpg,True
25913,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Femella Women Blue Leggings,25913.jpg,True
44924,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,44924.jpg,True
32198,Men,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Fabindia Men Printed Grey Kurta,32198.jpg,True
19177,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Navy Blue Shirt,19177.jpg,True
16903,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Status Quo Men Solid Dark Grey Sweatshirt,16903.jpg,True
7568,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Black Polo T-shirt,7568.jpg,True
28630,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Pintuck Grey Track Pants,28630.jpg,True
18899,Women,Apparel,Topwear,Tops,Maroon,Fall,2011.0,Casual,Arrow Woman Igor Maroon Top,18899.jpg,True
52419,Women,Apparel,Loungewear and Nightwear,Nightdress,Coffee Brown,Winter,2015.0,Casual,Red Rose Women Coffee Brown Nightdress,52419.jpg,True
4789,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,ADIDAS Men's Demon Grey T-shirt,4789.jpg,True
57957,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Multi Coloured Sari,57957.jpg,True
20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Olive Floral Design Tights,20039.jpg,True
24499,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta,24499.jpg,True
7930,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt,7930.jpg,True
13815,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Pack of 3 Printed T-shirts,13815.jpg,True
19721,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors Of Benetton Men Grey Shirt,19721.jpg,True
34439,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Explorer White T-shirt,34439.jpg,True
46019,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta,46019.jpg,True
25779,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black Suspenders,25779.jpg,True
39326,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,39326.jpg,True
40983,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys United White T-shirt,40983.jpg,True
57108,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Top,57108.jpg,True
39177,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aneri Women Purple Printed Kurta,39177.jpg,True
25528,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Wrangler Women Salena Navy Blue Check Shirt,25528.jpg,True
7953,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men's Lifestyle Polo Mood Indigo T-shirt,7953.jpg,True
12198,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Basics Men Solid Purple Tshirts,12198.jpg,True
19570,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue TShirt,19570.jpg,True
6881,Women,Apparel,Topwear,Tops,Peach,Summer,2011.0,Casual,Forever New Women Sleeveless Peach Top,6881.jpg,True
46248,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Fusion Beats Women Teal Top,46248.jpg,True
16538,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,16538.jpg,True
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,31128.jpg,True
8315,Men,Apparel,Topwear,Tshirts,Blue,Spring,2013.0,Casual,Wildcraft Men Organic Cotton Blue T-shirt,8315.jpg,True
43508,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,French Connection Women Navy Blue Striped Dress,43508.jpg,True
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Striped White Shirt,27871.jpg,True
58372,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012.0,Casual,Locomotive Men Beige T-shirt,58372.jpg,True
39345,Men,Apparel,Topwear,Tshirts,Blue,Fall,2012.0,Casual,Mr. Men Blue T-shirt,39345.jpg,True
27429,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015.0,Casual,Jockey Women Pink T-shirt,27429.jpg,True
19326,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Myntra Men Solid Blue Sweatshirt,19326.jpg,True
23089,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Arrow Men Beige Trousers,23089.jpg,True
28461,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Urban Yoga Women Black Capris,28461.jpg,True
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Palm Tree Girl's Benita Blue Kidswear,4980.jpg,True
39721,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Arrow Woman Grey Printed Top,39721.jpg,True
25970,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Femella Women White Top,25970.jpg,True
33815,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Van Heusen Men Classic Pleated Black Trousers,33815.jpg,True
11379,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors Of Benetton Women Winter Blue Top,11379.jpg,True
33029,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012.0,Ethnic,Mother Earth Women Printed Off White Kurti,33029.jpg,True
19114,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 T-Shirts,19114.jpg,True
2845,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Noisy Blue T-shirt,2845.jpg,True
22369,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser,22369.jpg,True
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,Basics Men Steel Charcoal Trousers,29781.jpg,True
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Jealous 21 Women Stripes Red Sweater,18200.jpg,True
9657,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Red Shirts,9657.jpg,True
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Casual,Lotto Women Cathy Pink Jacket,8785.jpg,True
54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,2012.0,Casual,Do u speak green Men Printed Beige Sweatshirt,54913.jpg,True
17248,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,17248.jpg,True
28495,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Urban Yoga Men Black Track Pants,28495.jpg,True
29547,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Classic Polo Men Printed Yellow T-shirt,29547.jpg,True
59630,Women,Apparel,Saree,Sarees,Orange,Fall,2012.0,Ethnic,FNF Orange Wedding Collection Sari,59630.jpg,True
10851,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Wrangler Men Applique Polo Brown T-Shirts,10851.jpg,True
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,4974.jpg,True
38607,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Men Yellow Just Do It T-shirt,38607.jpg,True
45861,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Vishudh Women Maroon Kurta,45861.jpg,True
1608,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Track Pants Jet Black,1608.jpg,True
9465,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White Self Structure Shirts,9465.jpg,True
3963,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Black V Neck Party Top,3963.jpg,True
40977,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Core Green T-shirt,40977.jpg,True
56812,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurti,56812.jpg,True
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,39183.jpg,True
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Arrow Women Black Top,26359.jpg,True
19584,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Grey Tshirt,19584.jpg,True
6875,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Gold Sleeveless Black Dress,6875.jpg,True
12950,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,12950.jpg,True
13882,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,13882.jpg,True
6049,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Polo Neck T-shirt In Solid Heavy Wash Black T-shirt,6049.jpg,True
3709,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Purple Black Stripe T-shirt,3709.jpg,True
9233,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,9233.jpg,True
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Shirt,26957.jpg,True
27885,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Scullers For Her Blue Shirt,27885.jpg,True
30832,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue & Red Churidar,30832.jpg,True
1862,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Mens Urban Warfare T-shirt,1862.jpg,True
10409,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Green Polo Tshirts,10409.jpg,True
32759,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Indigo Nation Men Striped Purple Shirt,32759.jpg,True
2046,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Mens Fitted Blue T-shirt,2046.jpg,True
27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Scullers Men Cream Shorts,27624.jpg,True
13411,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Pink Shirts,13411.jpg,True
34233,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard Yellow T-shirt,34233.jpg,True
7534,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike men's As Nike Spher White Orange T-shirt,7534.jpg,True
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,John Players Men Solid White Shirt,22356.jpg,True
